domain,date,records
Observation,2019-10-01T00:00:00Z,134
Observation,2019-11-01T00:00:00Z,162
Observation,2019-12-01T00:00:00Z,98
Observation,2020-01-01T00:00:00Z,178
Observation,2020-02-01T00:00:00Z,185
Observation,2020-03-01T00:00:00Z,241
Observation,2020-04-01T00:00:00Z,190
Observation,2020-05-01T00:00:00Z,178
Observation,2020-06-01T00:00:00Z,200
Observation,2020-07-01T00:00:00Z,234
Observation,2020-08-01T00:00:00Z,241
Observation,2020-09-01T00:00:00Z,266
Observation,2020-10-01T00:00:00Z,148
Observation,2020-11-01T00:00:00Z,258
Observation,2020-12-01T00:00:00Z,324
Observation,2021-01-01T00:00:00Z,206
Observation,2021-02-01T00:00:00Z,221
Observation,2021-03-01T00:00:00Z,335
Observation,2021-04-01T00:00:00Z,165
Observation,2021-05-01T00:00:00Z,139
Observation,2021-06-01T00:00:00Z,357
Observation,2021-07-01T00:00:00Z,235
Observation,2021-08-01T00:00:00Z,211
Observation,2021-09-01T00:00:00Z,213
Observation,2021-10-01T00:00:00Z,162
Observation,2021-11-01T00:00:00Z,259
Observation,2021-12-01T00:00:00Z,192
Observation,2022-01-01T00:00:00Z,110
Observation,2022-02-01T00:00:00Z,222
Observation,2022-03-01T00:00:00Z,259
Observation,2022-04-01T00:00:00Z,140
Observation,2022-05-01T00:00:00Z,188
Observation,2022-06-01T00:00:00Z,316
Observation,2022-07-01T00:00:00Z,186
Observation,2022-08-01T00:00:00Z,158
Observation,2022-09-01T00:00:00Z,216
Observation,2022-10-01T00:00:00Z,253
Observation,2022-11-01T00:00:00Z,190
Observation,2022-12-01T00:00:00Z,162
Observation,2023-01-01T00:00:00Z,134
Observation,2023-02-01T00:00:00Z,214
Observation,2023-03-01T00:00:00Z,157
Observation,2023-04-01T00:00:00Z,321
Observation,2023-05-01T00:00:00Z,195
Observation,2023-06-01T00:00:00Z,255
Observation,2023-07-01T00:00:00Z,258
Observation,2023-08-01T00:00:00Z,157
Observation,2023-09-01T00:00:00Z,317
Observation,2023-10-01T00:00:00Z,276
Observation,2023-11-01T00:00:00Z,222
Observation,2023-12-01T00:00:00Z,407
Observation,2024-01-01T00:00:00Z,135
Observation,2024-02-01T00:00:00Z,241
Observation,2024-03-01T00:00:00Z,266
Observation,2024-04-01T00:00:00Z,330
Observation,2024-05-01T00:00:00Z,199
Observation,2024-06-01T00:00:00Z,245
Observation,2024-07-01T00:00:00Z,218
Observation,2024-08-01T00:00:00Z,265
Observation,2024-09-01T00:00:00Z,231
Observation,2024-10-01T00:00:00Z,248
Observation,2024-11-01T00:00:00Z,192
Observation,2024-12-01T00:00:00Z,277
Observation,2025-01-01T00:00:00Z,109
Observation,2025-02-01T00:00:00Z,241
Observation,2025-03-01T00:00:00Z,157
Observation,2025-04-01T00:00:00Z,316
Observation,2025-05-01T00:00:00Z,171
Observation,2025-06-01T00:00:00Z,166
Observation,2025-07-01T00:00:00Z,269
Observation,2025-08-01T00:00:00Z,396
Observation,2025-09-01T00:00:00Z,108
Person,1946-01-01T00:00:00Z,1
Person,1947-01-01T00:00:00Z,1
Person,1952-11-01T00:00:00Z,1
Person,1953-01-01T00:00:00Z,1
Person,1957-11-01T00:00:00Z,1
Person,1959-09-01T00:00:00Z,1
Person,1962-12-01T00:00:00Z,1
Person,1964-06-01T00:00:00Z,1
Person,1964-07-01T00:00:00Z,1
Person,1965-10-01T00:00:00Z,1
Person,1966-08-01T00:00:00Z,1
Person,1967-06-01T00:00:00Z,1
Person,1968-07-01T00:00:00Z,1
Person,1969-03-01T00:00:00Z,2
Person,1969-12-01T00:00:00Z,1
Person,1971-12-01T00:00:00Z,1
Person,1972-04-01T00:00:00Z,1
Person,1973-12-01T00:00:00Z,1
Person,1974-08-01T00:00:00Z,1
Person,1975-04-01T00:00:00Z,1
Person,1975-05-01T00:00:00Z,1
Person,1976-02-01T00:00:00Z,1
Person,1976-08-01T00:00:00Z,1
Person,1977-02-01T00:00:00Z,1
Person,1977-06-01T00:00:00Z,1
Person,1978-04-01T00:00:00Z,1
Person,1979-08-01T00:00:00Z,1
Person,1979-10-01T00:00:00Z,1
Person,1979-11-01T00:00:00Z,1
Person,1981-03-01T00:00:00Z,1
Person,1981-11-01T00:00:00Z,1
Person,1982-02-01T00:00:00Z,1
Person,1982-09-01T00:00:00Z,1
Person,1982-11-01T00:00:00Z,1
Person,1983-05-01T00:00:00Z,1
Person,1983-07-01T00:00:00Z,1
Person,1983-10-01T00:00:00Z,1
Person,1985-11-01T00:00:00Z,1
Person,1986-01-01T00:00:00Z,1
Person,1988-12-01T00:00:00Z,1
Person,1989-11-01T00:00:00Z,1
Person,1990-03-01T00:00:00Z,1
Person,1990-06-01T00:00:00Z,1
Person,1991-02-01T00:00:00Z,1
Person,1991-07-01T00:00:00Z,2
Person,1991-11-01T00:00:00Z,1
Person,1991-12-01T00:00:00Z,2
Person,1992-11-01T00:00:00Z,1
Person,1992-12-01T00:00:00Z,1
Person,1993-11-01T00:00:00Z,1
Person,1994-08-01T00:00:00Z,1
Person,1995-12-01T00:00:00Z,1
Person,1996-03-01T00:00:00Z,2
Person,1996-04-01T00:00:00Z,1
Person,1996-08-01T00:00:00Z,1
Person,1997-07-01T00:00:00Z,1
Person,1997-10-01T00:00:00Z,1
Person,1998-01-01T00:00:00Z,1
Person,1998-07-01T00:00:00Z,1
Person,2001-04-01T00:00:00Z,1
Person,2001-05-01T00:00:00Z,1
Person,2001-11-01T00:00:00Z,1
Person,2002-03-01T00:00:00Z,1
Person,2003-06-01T00:00:00Z,1
Person,2003-11-01T00:00:00Z,1
Person,2004-01-01T00:00:00Z,2
Person,2004-04-01T00:00:00Z,2
Person,2005-01-01T00:00:00Z,1
Person,2005-06-01T00:00:00Z,1
Person,2005-07-01T00:00:00Z,2
Person,2005-08-01T00:00:00Z,1
Person,2005-10-01T00:00:00Z,2
Person,2006-01-01T00:00:00Z,1
Person,2006-03-01T00:00:00Z,2
Person,2006-04-01T00:00:00Z,2
Person,2006-08-01T00:00:00Z,1
Person,2006-09-01T00:00:00Z,3
Person,2008-04-01T00:00:00Z,1
Person,2008-08-01T00:00:00Z,1
Person,2010-12-01T00:00:00Z,1
Person,2011-07-01T00:00:00Z,1
Person,2012-04-01T00:00:00Z,1
Person,2013-10-01T00:00:00Z,1
Person,2014-06-01T00:00:00Z,1
Person,2017-02-01T00:00:00Z,1
Person,2018-02-01T00:00:00Z,1
Person,2018-06-01T00:00:00Z,1
Person,2018-11-01T00:00:00Z,1
Person,2020-06-01T00:00:00Z,1
Person,2020-09-01T00:00:00Z,1
Person,2020-12-01T00:00:00Z,1
Person,2021-12-01T00:00:00Z,1
Person,2023-06-01T00:00:00Z,1
Person,2023-08-01T00:00:00Z,1
Person,2024-05-01T00:00:00Z,1
Person,2025-05-01T00:00:00Z,1
Person,2025-09-01T00:00:00Z,1
Procedure occurrence,1970-03-01T00:00:00Z,3
Procedure occurrence,1971-07-01T00:00:00Z,3
Procedure occurrence,1972-10-01T00:00:00Z,1
Procedure occurrence,1972-11-01T00:00:00Z,7
Procedure occurrence,1972-12-01T00:00:00Z,4
Procedure occurrence,1973-01-01T00:00:00Z,1
Procedure occurrence,1973-03-01T00:00:00Z,5
Procedure occurrence,1973-04-01T00:00:00Z,6
Procedure occurrence,1973-05-01T00:00:00Z,2
Procedure occurrence,1973-06-01T00:00:00Z,2
Procedure occurrence,1973-07-01T00:00:00Z,2
Procedure occurrence,1973-08-01T00:00:00Z,2
Procedure occurrence,1973-09-01T00:00:00Z,2
Procedure occurrence,1973-10-01T00:00:00Z,5
Procedure occurrence,1973-11-01T00:00:00Z,1
Procedure occurrence,1974-04-01T00:00:00Z,4
Procedure occurrence,1974-07-01T00:00:00Z,2
Procedure occurrence,1974-08-01T00:00:00Z,2
Procedure occurrence,1974-11-01T00:00:00Z,12
Procedure occurrence,1975-04-01T00:00:00Z,2
Procedure occurrence,1975-12-01T00:00:00Z,5
Procedure occurrence,1976-01-01T00:00:00Z,3
Procedure occurrence,1976-02-01T00:00:00Z,3
Procedure occurrence,1976-03-01T00:00:00Z,2
Procedure occurrence,1976-04-01T00:00:00Z,5
Procedure occurrence,1976-05-01T00:00:00Z,2
Procedure occurrence,1976-06-01T00:00:00Z,2
Procedure occurrence,1976-07-01T00:00:00Z,4
Procedure occurrence,1976-08-01T00:00:00Z,1
Procedure occurrence,1977-05-01T00:00:00Z,3
Procedure occurrence,1977-07-01T00:00:00Z,4
Procedure occurrence,1977-08-01T00:00:00Z,2
Procedure occurrence,1977-09-01T00:00:00Z,1
Procedure occurrence,1979-02-01T00:00:00Z,5
Procedure occurrence,1979-03-01T00:00:00Z,3
Procedure occurrence,1979-04-01T00:00:00Z,3
Procedure occurrence,1979-05-01T00:00:00Z,2
Procedure occurrence,1979-06-01T00:00:00Z,2
Procedure occurrence,1979-07-01T00:00:00Z,4
Procedure occurrence,1979-08-01T00:00:00Z,2
Procedure occurrence,1979-09-01T00:00:00Z,6
Procedure occurrence,1979-10-01T00:00:00Z,1
Procedure occurrence,1979-11-01T00:00:00Z,1
Procedure occurrence,1980-05-01T00:00:00Z,3
Procedure occurrence,1980-06-01T00:00:00Z,4
Procedure occurrence,1980-07-01T00:00:00Z,2
Procedure occurrence,1980-08-01T00:00:00Z,3
Procedure occurrence,1981-02-01T00:00:00Z,5
Procedure occurrence,1981-03-01T00:00:00Z,8
Procedure occurrence,1981-04-01T00:00:00Z,6
Procedure occurrence,1981-05-01T00:00:00Z,6
Procedure occurrence,1981-06-01T00:00:00Z,4
Procedure occurrence,1981-07-01T00:00:00Z,4
Procedure occurrence,1981-08-01T00:00:00Z,6
Procedure occurrence,1981-09-01T00:00:00Z,2
Procedure occurrence,1981-10-01T00:00:00Z,3
Procedure occurrence,1981-12-01T00:00:00Z,1
Procedure occurrence,1982-05-01T00:00:00Z,3
Procedure occurrence,1983-05-01T00:00:00Z,3
Procedure occurrence,1983-07-01T00:00:00Z,2
Procedure occurrence,1983-08-01T00:00:00Z,6
Procedure occurrence,1984-01-01T00:00:00Z,1
Procedure occurrence,1984-02-01T00:00:00Z,4
Procedure occurrence,1984-05-01T00:00:00Z,4
Procedure occurrence,1984-07-01T00:00:00Z,3
Procedure occurrence,1984-11-01T00:00:00Z,1
Procedure occurrence,1985-06-01T00:00:00Z,4
Procedure occurrence,1985-10-01T00:00:00Z,1
Procedure occurrence,1985-12-01T00:00:00Z,1
Procedure occurrence,1986-02-01T00:00:00Z,2
Procedure occurrence,1986-03-01T00:00:00Z,10
Procedure occurrence,1986-04-01T00:00:00Z,8
Procedure occurrence,1986-05-01T00:00:00Z,7
Procedure occurrence,1986-06-01T00:00:00Z,6
Procedure occurrence,1986-07-01T00:00:00Z,10
Procedure occurrence,1986-08-01T00:00:00Z,13
Procedure occurrence,1986-09-01T00:00:00Z,9
Procedure occurrence,1986-10-01T00:00:00Z,10
Procedure occurrence,1986-11-01T00:00:00Z,10
Procedure occurrence,1986-12-01T00:00:00Z,10
Procedure occurrence,1987-01-01T00:00:00Z,10
Procedure occurrence,1987-02-01T00:00:00Z,9
Procedure occurrence,1987-03-01T00:00:00Z,10
Procedure occurrence,1987-04-01T00:00:00Z,9
Procedure occurrence,1987-05-01T00:00:00Z,10
Procedure occurrence,1987-06-01T00:00:00Z,7
Procedure occurrence,1987-07-01T00:00:00Z,10
Procedure occurrence,1987-08-01T00:00:00Z,10
Procedure occurrence,1987-09-01T00:00:00Z,9
Procedure occurrence,1987-10-01T00:00:00Z,10
Procedure occurrence,1987-11-01T00:00:00Z,10
Procedure occurrence,1987-12-01T00:00:00Z,10
Procedure occurrence,1988-01-01T00:00:00Z,10
Procedure occurrence,1988-02-01T00:00:00Z,9
Procedure occurrence,1988-03-01T00:00:00Z,10
Procedure occurrence,1988-04-01T00:00:00Z,9
Procedure occurrence,1988-05-01T00:00:00Z,12
Procedure occurrence,1988-06-01T00:00:00Z,10
Procedure occurrence,1988-07-01T00:00:00Z,8
Procedure occurrence,1988-08-01T00:00:00Z,10
Procedure occurrence,1988-09-01T00:00:00Z,10
Procedure occurrence,1988-10-01T00:00:00Z,10
Procedure occurrence,1988-11-01T00:00:00Z,9
Procedure occurrence,1988-12-01T00:00:00Z,10
Procedure occurrence,1989-01-01T00:00:00Z,12
Procedure occurrence,1989-02-01T00:00:00Z,9
Procedure occurrence,1989-03-01T00:00:00Z,10
Procedure occurrence,1989-04-01T00:00:00Z,10
Procedure occurrence,1989-05-01T00:00:00Z,10
Procedure occurrence,1989-06-01T00:00:00Z,11
Procedure occurrence,1989-07-01T00:00:00Z,9
Procedure occurrence,1989-08-01T00:00:00Z,6
Procedure occurrence,1989-09-01T00:00:00Z,5
Procedure occurrence,1989-10-01T00:00:00Z,8
Procedure occurrence,1989-11-01T00:00:00Z,8
Procedure occurrence,1989-12-01T00:00:00Z,9
Procedure occurrence,1990-01-01T00:00:00Z,10
Procedure occurrence,1990-02-01T00:00:00Z,4
Procedure occurrence,1990-03-01T00:00:00Z,10
Procedure occurrence,1990-04-01T00:00:00Z,9
Procedure occurrence,1990-05-01T00:00:00Z,6
Procedure occurrence,1990-06-01T00:00:00Z,3
Procedure occurrence,1990-07-01T00:00:00Z,5
Procedure occurrence,1990-08-01T00:00:00Z,1
Procedure occurrence,1990-10-01T00:00:00Z,5
Procedure occurrence,1991-01-01T00:00:00Z,3
Procedure occurrence,1991-02-01T00:00:00Z,3
Procedure occurrence,1991-03-01T00:00:00Z,4
Procedure occurrence,1991-04-01T00:00:00Z,1
Procedure occurrence,1991-05-01T00:00:00Z,1
Procedure occurrence,1991-06-01T00:00:00Z,5
Procedure occurrence,1991-07-01T00:00:00Z,4
Procedure occurrence,1991-11-01T00:00:00Z,1
Procedure occurrence,1991-12-01T00:00:00Z,3
Procedure occurrence,1992-03-01T00:00:00Z,1
Procedure occurrence,1992-04-01T00:00:00Z,2
Procedure occurrence,1992-08-01T00:00:00Z,3
Procedure occurrence,1993-08-01T00:00:00Z,3
Procedure occurrence,1993-10-01T00:00:00Z,6
Procedure occurrence,1993-11-01T00:00:00Z,6
Procedure occurrence,1995-06-01T00:00:00Z,3
Procedure occurrence,1997-04-01T00:00:00Z,3
Procedure occurrence,1997-06-01T00:00:00Z,6
Procedure occurrence,1997-07-01T00:00:00Z,4
Procedure occurrence,1998-04-01T00:00:00Z,2
Procedure occurrence,1998-10-01T00:00:00Z,4
Procedure occurrence,1999-04-01T00:00:00Z,2
Procedure occurrence,1999-06-01T00:00:00Z,2
Procedure occurrence,1999-10-01T00:00:00Z,3
Procedure occurrence,2000-04-01T00:00:00Z,2
Procedure occurrence,2000-06-01T00:00:00Z,3
Procedure occurrence,2000-10-01T00:00:00Z,3
Procedure occurrence,2001-01-01T00:00:00Z,2
Procedure occurrence,2001-04-01T00:00:00Z,1
Procedure occurrence,2001-06-01T00:00:00Z,6
Procedure occurrence,2001-07-01T00:00:00Z,3
Procedure occurrence,2001-10-01T00:00:00Z,3
Procedure occurrence,2001-11-01T00:00:00Z,7
Procedure occurrence,2001-12-01T00:00:00Z,5
Procedure occurrence,2002-01-01T00:00:00Z,10
Procedure occurrence,2002-02-01T00:00:00Z,6
Procedure occurrence,2002-03-01T00:00:00Z,10
Procedure occurrence,2002-04-01T00:00:00Z,7
Procedure occurrence,2002-05-01T00:00:00Z,7
Procedure occurrence,2002-06-01T00:00:00Z,11
Procedure occurrence,2002-07-01T00:00:00Z,6
Procedure occurrence,2002-08-01T00:00:00Z,10
Procedure occurrence,2002-09-01T00:00:00Z,5
Procedure occurrence,2002-10-01T00:00:00Z,10
Procedure occurrence,2002-11-01T00:00:00Z,7
Procedure occurrence,2002-12-01T00:00:00Z,10
Procedure occurrence,2003-01-01T00:00:00Z,5
Procedure occurrence,2003-02-01T00:00:00Z,5
Procedure occurrence,2003-03-01T00:00:00Z,10
Procedure occurrence,2003-04-01T00:00:00Z,7
Procedure occurrence,2003-05-01T00:00:00Z,33
Procedure occurrence,2003-06-01T00:00:00Z,8
Procedure occurrence,2003-07-01T00:00:00Z,10
Procedure occurrence,2003-08-01T00:00:00Z,7
Procedure occurrence,2003-09-01T00:00:00Z,6
Procedure occurrence,2003-10-01T00:00:00Z,6
Procedure occurrence,2003-11-01T00:00:00Z,12
Procedure occurrence,2003-12-01T00:00:00Z,7
Procedure occurrence,2004-01-01T00:00:00Z,6
Procedure occurrence,2004-02-01T00:00:00Z,5
Procedure occurrence,2004-03-01T00:00:00Z,10
Procedure occurrence,2004-04-01T00:00:00Z,6
Procedure occurrence,2004-05-01T00:00:00Z,13
Procedure occurrence,2004-06-01T00:00:00Z,7
Procedure occurrence,2004-07-01T00:00:00Z,8
Procedure occurrence,2004-08-01T00:00:00Z,9
Procedure occurrence,2004-09-01T00:00:00Z,6
Procedure occurrence,2004-10-01T00:00:00Z,5
Procedure occurrence,2004-11-01T00:00:00Z,14
Procedure occurrence,2004-12-01T00:00:00Z,5
Procedure occurrence,2005-01-01T00:00:00Z,12
Procedure occurrence,2005-02-01T00:00:00Z,10
Procedure occurrence,2005-03-01T00:00:00Z,8
Procedure occurrence,2005-04-01T00:00:00Z,8
Procedure occurrence,2005-05-01T00:00:00Z,13
Procedure occurrence,2005-06-01T00:00:00Z,10
Procedure occurrence,2005-07-01T00:00:00Z,11
Procedure occurrence,2005-08-01T00:00:00Z,11
Procedure occurrence,2005-09-01T00:00:00Z,14
Procedure occurrence,2005-10-01T00:00:00Z,45
Procedure occurrence,2005-11-01T00:00:00Z,56
Procedure occurrence,2005-12-01T00:00:00Z,45
Procedure occurrence,2006-01-01T00:00:00Z,44
Procedure occurrence,2006-02-01T00:00:00Z,30
Procedure occurrence,2006-03-01T00:00:00Z,34
Procedure occurrence,2006-04-01T00:00:00Z,34
Procedure occurrence,2006-05-01T00:00:00Z,26
Procedure occurrence,2006-06-01T00:00:00Z,40
Procedure occurrence,2006-07-01T00:00:00Z,39
Procedure occurrence,2006-08-01T00:00:00Z,40
Procedure occurrence,2006-09-01T00:00:00Z,27
Procedure occurrence,2006-10-01T00:00:00Z,31
Procedure occurrence,2006-11-01T00:00:00Z,26
Procedure occurrence,2006-12-01T00:00:00Z,36
Procedure occurrence,2007-01-01T00:00:00Z,35
Procedure occurrence,2007-02-01T00:00:00Z,29
Procedure occurrence,2007-03-01T00:00:00Z,33
Procedure occurrence,2007-04-01T00:00:00Z,48
Procedure occurrence,2007-05-01T00:00:00Z,44
Procedure occurrence,2007-06-01T00:00:00Z,35
Procedure occurrence,2007-07-01T00:00:00Z,40
Procedure occurrence,2007-08-01T00:00:00Z,27
Procedure occurrence,2007-09-01T00:00:00Z,44
Procedure occurrence,2007-10-01T00:00:00Z,26
Procedure occurrence,2007-11-01T00:00:00Z,42
Procedure occurrence,2007-12-01T00:00:00Z,21
Procedure occurrence,2008-01-01T00:00:00Z,53
Procedure occurrence,2008-02-01T00:00:00Z,38
Procedure occurrence,2008-03-01T00:00:00Z,27
Procedure occurrence,2008-04-01T00:00:00Z,31
Procedure occurrence,2008-05-01T00:00:00Z,40
Procedure occurrence,2008-06-01T00:00:00Z,34
Procedure occurrence,2008-07-01T00:00:00Z,39
Procedure occurrence,2008-08-01T00:00:00Z,39
Procedure occurrence,2008-09-01T00:00:00Z,40
Procedure occurrence,2008-10-01T00:00:00Z,24
Procedure occurrence,2008-11-01T00:00:00Z,31
Procedure occurrence,2008-12-01T00:00:00Z,28
Procedure occurrence,2009-01-01T00:00:00Z,37
Procedure occurrence,2009-02-01T00:00:00Z,22
Procedure occurrence,2009-03-01T00:00:00Z,19
Procedure occurrence,2009-04-01T00:00:00Z,22
Procedure occurrence,2009-05-01T00:00:00Z,29
Procedure occurrence,2009-06-01T00:00:00Z,21
Procedure occurrence,2009-07-01T00:00:00Z,37
Procedure occurrence,2009-08-01T00:00:00Z,15
Procedure occurrence,2009-09-01T00:00:00Z,40
Procedure occurrence,2009-10-01T00:00:00Z,30
Procedure occurrence,2009-11-01T00:00:00Z,17
Procedure occurrence,2009-12-01T00:00:00Z,26
Procedure occurrence,2010-01-01T00:00:00Z,26
Procedure occurrence,2010-02-01T00:00:00Z,36
Procedure occurrence,2010-03-01T00:00:00Z,28
Procedure occurrence,2010-04-01T00:00:00Z,26
Procedure occurrence,2010-05-01T00:00:00Z,31
Procedure occurrence,2010-06-01T00:00:00Z,30
Procedure occurrence,2010-07-01T00:00:00Z,25
Procedure occurrence,2010-08-01T00:00:00Z,59
Procedure occurrence,2010-09-01T00:00:00Z,23
Procedure occurrence,2010-10-01T00:00:00Z,39
Procedure occurrence,2010-11-01T00:00:00Z,34
Procedure occurrence,2010-12-01T00:00:00Z,40
Procedure occurrence,2011-01-01T00:00:00Z,43
Procedure occurrence,2011-02-01T00:00:00Z,42
Procedure occurrence,2011-03-01T00:00:00Z,38
Procedure occurrence,2011-04-01T00:00:00Z,41
Procedure occurrence,2011-05-01T00:00:00Z,64
Procedure occurrence,2011-06-01T00:00:00Z,39
Procedure occurrence,2011-07-01T00:00:00Z,35
Procedure occurrence,2011-08-01T00:00:00Z,43
Procedure occurrence,2011-09-01T00:00:00Z,28
Procedure occurrence,2011-10-01T00:00:00Z,27
Procedure occurrence,2011-11-01T00:00:00Z,22
Procedure occurrence,2011-12-01T00:00:00Z,34
Procedure occurrence,2012-01-01T00:00:00Z,53
Procedure occurrence,2012-02-01T00:00:00Z,29
Procedure occurrence,2012-03-01T00:00:00Z,36
Procedure occurrence,2012-04-01T00:00:00Z,23
Procedure occurrence,2012-05-01T00:00:00Z,44
Procedure occurrence,2012-06-01T00:00:00Z,29
Procedure occurrence,2012-07-01T00:00:00Z,35
Procedure occurrence,2012-08-01T00:00:00Z,63
Procedure occurrence,2012-09-01T00:00:00Z,45
Procedure occurrence,2012-10-01T00:00:00Z,35
Procedure occurrence,2012-11-01T00:00:00Z,28
Procedure occurrence,2012-12-01T00:00:00Z,37
Procedure occurrence,2013-01-01T00:00:00Z,40
Procedure occurrence,2013-02-01T00:00:00Z,33
Procedure occurrence,2013-03-01T00:00:00Z,26
Procedure occurrence,2013-04-01T00:00:00Z,36
Procedure occurrence,2013-05-01T00:00:00Z,29
Procedure occurrence,2013-06-01T00:00:00Z,34
Procedure occurrence,2013-07-01T00:00:00Z,35
Procedure occurrence,2013-08-01T00:00:00Z,49
Procedure occurrence,2013-09-01T00:00:00Z,77
Procedure occurrence,2013-10-01T00:00:00Z,51
Procedure occurrence,2013-11-01T00:00:00Z,46
Procedure occurrence,2013-12-01T00:00:00Z,47
Procedure occurrence,2014-01-01T00:00:00Z,54
Procedure occurrence,2014-02-01T00:00:00Z,126
Procedure occurrence,2014-03-01T00:00:00Z,98
Procedure occurrence,2014-04-01T00:00:00Z,67
Procedure occurrence,2014-05-01T00:00:00Z,68
Procedure occurrence,2014-06-01T00:00:00Z,86
Procedure occurrence,2014-07-01T00:00:00Z,67
Procedure occurrence,2014-08-01T00:00:00Z,74
Procedure occurrence,2014-09-01T00:00:00Z,77
Procedure occurrence,2014-10-01T00:00:00Z,62
Procedure occurrence,2014-11-01T00:00:00Z,59
Procedure occurrence,2014-12-01T00:00:00Z,67
Procedure occurrence,2015-01-01T00:00:00Z,57
Procedure occurrence,2015-02-01T00:00:00Z,70
Procedure occurrence,2015-03-01T00:00:00Z,61
Procedure occurrence,2015-04-01T00:00:00Z,55
Procedure occurrence,2015-05-01T00:00:00Z,54
Procedure occurrence,2015-06-01T00:00:00Z,64
Procedure occurrence,2015-07-01T00:00:00Z,50
Procedure occurrence,2015-08-01T00:00:00Z,51
Procedure occurrence,2015-09-01T00:00:00Z,55
Procedure occurrence,2015-10-01T00:00:00Z,59
Procedure occurrence,2015-11-01T00:00:00Z,59
Procedure occurrence,2015-12-01T00:00:00Z,63
Procedure occurrence,2016-01-01T00:00:00Z,59
Procedure occurrence,2016-02-01T00:00:00Z,83
Procedure occurrence,2016-03-01T00:00:00Z,53
Procedure occurrence,2016-04-01T00:00:00Z,45
Procedure occurrence,2016-05-01T00:00:00Z,71
Procedure occurrence,2016-06-01T00:00:00Z,78
Procedure occurrence,2016-07-01T00:00:00Z,66
Procedure occurrence,2016-08-01T00:00:00Z,79
Procedure occurrence,2016-09-01T00:00:00Z,60
Procedure occurrence,2016-10-01T00:00:00Z,48
Procedure occurrence,2016-11-01T00:00:00Z,78
Procedure occurrence,2016-12-01T00:00:00Z,54
Procedure occurrence,2017-01-01T00:00:00Z,51
Procedure occurrence,2017-02-01T00:00:00Z,55
Procedure occurrence,2017-03-01T00:00:00Z,62
Procedure occurrence,2017-04-01T00:00:00Z,92
Procedure occurrence,2017-05-01T00:00:00Z,58
Procedure occurrence,2017-06-01T00:00:00Z,46
Procedure occurrence,2017-07-01T00:00:00Z,57
Procedure occurrence,2017-08-01T00:00:00Z,55
Procedure occurrence,2017-09-01T00:00:00Z,64
Procedure occurrence,2017-10-01T00:00:00Z,58
Procedure occurrence,2017-11-01T00:00:00Z,76
Procedure occurrence,2017-12-01T00:00:00Z,52
Procedure occurrence,2018-01-01T00:00:00Z,61
Procedure occurrence,2018-02-01T00:00:00Z,54
Procedure occurrence,2018-03-01T00:00:00Z,67
Procedure occurrence,2018-04-01T00:00:00Z,40
Procedure occurrence,2018-05-01T00:00:00Z,68
Procedure occurrence,2018-06-01T00:00:00Z,62
Procedure occurrence,2018-07-01T00:00:00Z,44
Procedure occurrence,2018-08-01T00:00:00Z,58
Procedure occurrence,2018-09-01T00:00:00Z,37
Procedure occurrence,2018-10-01T00:00:00Z,32
Procedure occurrence,2018-11-01T00:00:00Z,41
Procedure occurrence,2018-12-01T00:00:00Z,32
Procedure occurrence,2019-01-01T00:00:00Z,45
Procedure occurrence,2019-02-01T00:00:00Z,41
Procedure occurrence,2019-03-01T00:00:00Z,51
Procedure occurrence,2019-04-01T00:00:00Z,38
Procedure occurrence,2019-05-01T00:00:00Z,55
Procedure occurrence,2019-06-01T00:00:00Z,56
Procedure occurrence,2019-07-01T00:00:00Z,62
Procedure occurrence,2019-08-01T00:00:00Z,44
Procedure occurrence,2019-09-01T00:00:00Z,34
Procedure occurrence,2019-10-01T00:00:00Z,42
Procedure occurrence,2019-11-01T00:00:00Z,36
Procedure occurrence,2019-12-01T00:00:00Z,32
Procedure occurrence,2020-01-01T00:00:00Z,42
Procedure occurrence,2020-02-01T00:00:00Z,42
Procedure occurrence,2020-03-01T00:00:00Z,38
Procedure occurrence,2020-04-01T00:00:00Z,38
Procedure occurrence,2020-05-01T00:00:00Z,25
Procedure occurrence,2020-06-01T00:00:00Z,32
Procedure occurrence,2020-07-01T00:00:00Z,58
Procedure occurrence,2020-08-01T00:00:00Z,58
Procedure occurrence,2020-09-01T00:00:00Z,47
Procedure occurrence,2020-10-01T00:00:00Z,31
Procedure occurrence,2020-11-01T00:00:00Z,35
Procedure occurrence,2020-12-01T00:00:00Z,77
Procedure occurrence,2021-01-01T00:00:00Z,71
Procedure occurrence,2021-02-01T00:00:00Z,37
Procedure occurrence,2021-03-01T00:00:00Z,41
Procedure occurrence,2021-04-01T00:00:00Z,27
Procedure occurrence,2021-05-01T00:00:00Z,35
Procedure occurrence,2021-06-01T00:00:00Z,50
Procedure occurrence,2021-07-01T00:00:00Z,46
Procedure occurrence,2021-08-01T00:00:00Z,35
Procedure occurrence,2021-09-01T00:00:00Z,30
Procedure occurrence,2021-10-01T00:00:00Z,30
Procedure occurrence,2021-11-01T00:00:00Z,45
Procedure occurrence,2021-12-01T00:00:00Z,38
Procedure occurrence,2022-01-01T00:00:00Z,28
Procedure occurrence,2022-02-01T00:00:00Z,34
Procedure occurrence,2022-03-01T00:00:00Z,41
Procedure occurrence,2022-04-01T00:00:00Z,33
Procedure occurrence,2022-05-01T00:00:00Z,34
Procedure occurrence,2022-06-01T00:00:00Z,58
