"source_code","source_concept_id","source_code_description","source_vocabulary_id","source_domain_id","source_concept_class_id","source_valid_start_date","source_valid_end_date","source_invalid_reason","target_concept_id","target_concept_name","target_vocabulary_id","target_domain_id","target_concept_class_id","target_invalid_reason","target_standard_concept"
"09231502-068b-4439-8238-81c7e43a269c",45619879,LISINOPRIL 2.5MG - lisinopril tablet,SPL,Drug,Prescription Drug,20140326,20991231,,19080128,lisinopril 10 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"093d61e0-645f-4ddd-8483-fef855dff764",45619882,"LOSARTAN POTASSIUM - losartan potassium tablet, film coated",SPL,Drug,Prescription Drug,20210714,20991231,,40185304,losartan potassium 50 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"094071bc-c445-4d09-b8d7-d1517c3a8946",45703063,SULFAMETHOXAZOLE AND TRIMETHOPRIM - sulfamethoxazole and trimethoprim tablet,SPL,Drug,Prescription Drug,20140122,20991231,,1836434,sulfamethoxazole 800 MG / trimethoprim 160 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"09a2bf1e-8518-4dca-87a0-bf41e5fcedb2",45647501,ACETAMINOPHEN EXTRA STRENGTH - acetaminophen tablet,SPL,Drug,OTC Drug,20191115,20991231,,19020053,acetaminophen 500 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"09a66f17-0c58-4194-b6df-bc8d178242f4",45658747,"NITE AID SLEEP AID - diphenhydramine hcl tablet, film coated",SPL,Drug,OTC Drug,20131112,20991231,,40232448,diphenhydramine hydrochloride 25 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"09ac2749-a60f-4039-8c80-a0d2eaf50c34",45669640,HYDROCORTISONE PLUS 12 MOISTURIZERS - hydrocortisone cream,SPL,Drug,OTC Drug,20250707,20991231,,19008572,hydrocortisone 10 MG/ML Topical Cream,RxNorm,Drug,Clinical Drug,,S
"09c6e0a1-85ad-4450-cb99-7a6b7b0d3aff",45697480,"DIAZEPAM - diazepam injection, solution",SPL,Drug,Prescription Drug,20150917,20991231,,19076374,diazepam 5 MG/ML Injectable Solution,RxNorm,Drug,Clinical Drug,,S
"0VT04ZZ",2780478,"Resection of Prostate, Percutaneous Endoscopic Approach",ICD10PCS,Procedure,ICD10PCS,20140422,20991231,,2780478,"Resection of Prostate, Percutaneous Endoscopic Approach",ICD10PCS,Procedure,ICD10PCS,,S
"0VTTXZZ",2780523,"Resection of Prepuce, External Approach",ICD10PCS,Procedure,ICD10PCS,20140422,20991231,,2780523,"Resection of Prepuce, External Approach",ICD10PCS,Procedure,ICD10PCS,,S
"0a0d9512-b904-408f-9084-45a04f744803",45642038,AYPANAL EX - acetaminophen tablet,SPL,Drug,OTC Drug,20211209,20991231,,19020053,acetaminophen 500 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0a446947-2cda-4a32-aa6a-53e09245825a",45703088,PERCOCET - oxycodone hydrochloride and acetaminophen tablet,SPL,Drug,Prescription Drug,20100225,20991231,,40231918,acetaminophen 325 MG / oxycodone hydrochloride 10 MG Oral Tablet [Percocet],RxNorm,Drug,Branded Drug,,S
"0a44cfe4-e912-4e49-b0b2-eb80059a97d5",45703089,"NITETIME COLD AND FLU - acetaminophen, dextromethorphan hbr, doxylamine succinate solution",SPL,Drug,OTC Drug,20220803,20991231,,40229134,acetaminophen 21.7 MG/ML / dextromethorphan hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,RxNorm,Drug,Clinical Drug,,S
"0a67e5e7-fc2e-445e-a5c6-03d07c91f29c",45697495,BUDPAK ANTI-ITCH - hydrocortisone cream,SPL,Drug,OTC Drug,20130104,20991231,,19008572,hydrocortisone 10 MG/ML Topical Cream,RxNorm,Drug,Clinical Drug,,S
"0a9891a2-fd39-47b0-adb2-2ed8392b6aff",45642048,"CIPROFLOXACIN - ciprofloxacin hydrochloride tablet, film coated",SPL,Drug,Prescription Drug,20110627,20991231,,1797515,ciprofloxacin 250 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0ac28d63-e1be-4b84-99ef-28fd3fa6a716",45664165,HYDROCORTISONE MAXIMUM STRENGTH - hydrocortisone cream,SPL,Drug,OTC Drug,20190125,20991231,,19008572,hydrocortisone 10 MG/ML Topical Cream,RxNorm,Drug,Clinical Drug,,S
"0ac8a8ec-7df6-4798-b059-d03f89103aa3",45680928,"IBUPROFEN - ibuprofen tablet, film coated",SPL,Drug,OTC Drug,20190415,20991231,,19078461,ibuprofen 200 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0adcc105-107f-4a71-aa89-e5dbc03087a0",45653161,"MAPAP SINUS CONGESTION AND PAIN MAXIMUM STRENGTH - acetaminophen, phenylephrine hcl tablet, film coated",SPL,Drug,OTC Drug,20190209,20991231,,1127433,acetaminophen 325 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0adedf0d-6c71-4ed9-963f-1fc41c1ae0f6",45625348,"ADVENTURE MEDICAL KITS 1-2 PERSON FIRST AID - benzalkonium chloride, aspirin, ibuprofen, isopropyl alcohol, benzocaine, sd alcohol, bacitracin zinc, neomycin sulfate, polymyxin b sulfate, acetaminophen, diphenhydramine chloride kit",SPL,Drug,OTC Drug,20110111,20991231,,19020053,acetaminophen 500 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0ae0b0b2-5c0e-45e3-9ec1-b92e6f3eff1d",45653162,"IBUPROFEN - ibuprofen tablet, coated",SPL,Drug,OTC Drug,20190911,20991231,,19078461,ibuprofen 200 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0af05cf5-5c4c-4e6f-af08-fd4147615d87",45691951,HYDROCHLOROTHIAZIDE - hydrochlorothiazide tablet,SPL,Drug,Prescription Drug,20191203,20991231,,19078106,hydrochlorothiazide 25 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0af23fae-6ebd-43b8-aaf4-a4455f05d877",45703108,PENICILLIN V POTASSIUM - penicillin v potassium tablet,SPL,Drug,Prescription Drug,20200101,20991231,,19133873,penicillin V potassium 250 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0b27c0fd-7ea8-4588-9169-5ad4e8df77ef",45619920,"ASPIRIN REGULAR STRENGTH - aspirin tablet, film coated",SPL,Drug,OTC Drug,20250607,20991231,,19046742,aspirin 325 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0b311e9e-302d-4f18-b4eb-4a6a904357d8",45653170,"metoprolol succinate 25mg/1 ORAL TABLET, FILM COATED, EXTENDED RELEASE",SPL,Drug,Prescription Drug,20100722,20991231,,40166828,"24 HR metoprolol succinate 25 MG Extended Release Oral Tablet",RxNorm,Drug,Quant Clinical Drug,,S
"0b3add4d-b2ee-4ce4-9ba2-13a4795413b0",45680940,"ibuprofen 200mg/1 ORAL TABLET, COATED",SPL,Drug,OTC Drug,20020408,20991231,,19078461,ibuprofen 200 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0b6848dd-e959-4833-b986-6ff456188298",45658792,"PAIN RELIEF EXTRA STRENGTH - acetaminophen tablet, coated",SPL,Drug,OTC Drug,20090522,20991231,,19020053,acetaminophen 500 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0b6ce6db-e8a6-439e-add0-a7e3c488144f",45653175,ACETAMINOPHEN - acetaminophen tablet,SPL,Drug,OTC Drug,20171114,20991231,,19020053,acetaminophen 500 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0b90902e-4870-4a19-8122-8043f40540eb",45658796,"GOOD NEIGHBOR PHARMACY NIGHT TIME - acetaminophen, dextromethorphan hbr, doxylamine succinate liquid",SPL,Drug,OTC Drug,20131108,20991231,,40229134,acetaminophen 21.7 MG/ML / dextromethorphan hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,RxNorm,Drug,Clinical Drug,,S
"0baf67c2-c1ef-4b6d-9498-62353e3bcd7a",45642072,HYDROCODONE BITARTRATE AND ACETAMINOPHEN - hydrocodone bitartrate and acetaminophen tablet,SPL,Drug,Prescription Drug,20110610,20991231,,40162522,acetaminophen 325 MG / hydrocodone bitartrate 7.5 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0bb41b8c-6031-4e96-95e1-31adab811837",45658798,NAPROXEN SODIUM (NSAID) FEVER REDUCER/ PAIN RELIEVER - naproxen sodium tablet,SPL,Drug,OTC Drug,20231231,20991231,,1115171,naproxen sodium 220 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0be2e371-1f05-48d7-8f2e-f2024f3305f3",45619935,"SIMVASTATIN - simvastatin tablet, film coated",SPL,Drug,Prescription Drug,20170701,20991231,,1539411,simvastatin 20 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0be2f9dc-674b-4982-89e8-23d16a12553f",45703129,CAREONE ALLERGY MEDICATION - diphenhydramine hydrochloride tablet,SPL,Drug,OTC Drug,20150915,20991231,,40232448,diphenhydramine hydrochloride 25 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0c39086b-787b-4400-a79b-8e3316a7ab50",45630991,"MIDAZOLAM HCL - midazolam hcl injection, solution",SPL,Drug,Prescription Drug,20120413,20991231,,19078924,midazolam 1 MG/ML Injectable Solution,RxNorm,Drug,Clinical Drug,,S
"0c3ab79b-cdf4-4a67-b6d9-6c89d7cd4fc1",45680960,SULFAMETHOXAZOLE AND TRIMETHOPRIM - sulfamethoxazole and trimethoprim tablet,SPL,Drug,Prescription Drug,20200409,20991231,,1836434,sulfamethoxazole 800 MG / trimethoprim 160 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0c3d72cd-8ac7-46d8-b3e1-80c8da51ff89",45658808,"ASPIRIN - aspirin tablet, film coated",SPL,Drug,OTC Drug,20120313,20991231,,19059056,aspirin 81 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0c4cdfac-6901-4015-975e-a664c0974b51",45669691,"SIMVASTATIN - simvastatin tablet, film coated",SPL,Drug,Prescription Drug,20181214,20991231,,1539411,simvastatin 20 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0c544792-63d9-400c-9888-207c44fdc75e",45686437,GOOD NEIGHBOR PHARMACY HYDROCORTISONE WITH ALOE - hydrocortisone cream,SPL,Drug,OTC Drug,20250708,20991231,,19008572,hydrocortisone 10 MG/ML Topical Cream,RxNorm,Drug,Clinical Drug,,S
"0c6e6037-209a-432d-b2f7-5e070e9b1833",45669697,SMART SENSE PAIN RELIEF - acetaminophen tablet,SPL,Drug,OTC Drug,20191211,20991231,,19020053,acetaminophen 500 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0c79357a-b79d-4952-8e6d-ef3d60dde2fa",45625378,"GOOD SENSE NIGHT TIME - acetaminophen, dextromethorphan hbr, doxylamine succinate solution",SPL,Drug,OTC Drug,20241024,20991231,,40229134,acetaminophen 21.7 MG/ML / dextromethorphan hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,RxNorm,Drug,Clinical Drug,,S
"0ca47a22-654d-4b30-ba77-8494e708b07e",45631001,"SMART SENSE NAPROXEN SODIUM - naproxen sodium tablet, film coated",SPL,Drug,OTC Drug,20191210,20991231,,1115171,naproxen sodium 220 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0ca9f8a6-a174-4800-a2d4-dee043e6fd17",45642093,"IBUPROFEN - ibuprofen tablet, film coated",SPL,Drug,OTC Drug,20190425,20991231,,19078461,ibuprofen 200 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0cb8bbbf-c367-4547-80d5-013023f0d5ca",45697545,ASPIRIN CHEWABLE - aspirin chewable tablet,SPL,Drug,OTC Drug,20130227,20991231,,19059056,aspirin 81 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0cb97eef-ad02-4f9c-b872-5a15f27571b7",45686448,"HEALTHY ACCENTS IBUPROFEN - ibuprofen tablet, film coated",SPL,Drug,OTC Drug,20150302,20991231,,19078461,ibuprofen 200 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0ccbc9a6-a705-4604-b9d4-078f0dc36a03",45647554,HYDROCORTISONE WITH ALOE - hydrocortisone cream,SPL,Drug,OTC Drug,20130221,20991231,,19008572,hydrocortisone 10 MG/ML Topical Cream,RxNorm,Drug,Clinical Drug,,S
"0ce9b13f-b452-44c5-aab1-4ccc6cc392e4",45675324,"IBUPROFEN - ibuprofen tablet, coated",SPL,Drug,OTC Drug,20181220,20991231,,19078461,ibuprofen 200 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0cfc5890-55d7-b0ce-4ce0-da89b703a5f0",45691997,"GENUINE ASPIRIN - aspirin tablet, film coated",SPL,Drug,OTC Drug,20160727,20991231,,19046742,aspirin 325 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0d0dbb74-4a2c-4a95-b81e-6d008cd88808",45658826,OXYCODONE AND ACETAMINOPHEN - oxycodone and acetaminophen tablet,SPL,Drug,Prescription Drug,20110104,20991231,,40231916,acetaminophen 325 MG / oxycodone hydrochloride 10 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0d3e4f7c-0ce1-4631-a801-e3812f7dd456",45636594,"CLOPIDOGREL BISULFATE - clopidogrel bisulfate tablet, film coated",SPL,Drug,Prescription Drug,20210625,20991231,,19075601,clopidogrel 75 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0d46aa05-d4b7-4380-89e7-859b6ee221b4",45675329,"CETIRIZINE HYDROCHLORIDE - cetirizine hydrochloride tablet, film coated",SPL,Drug,OTC Drug,20100105,20991231,,40228214,cetirizine hydrochloride 10 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0d9502bd-7d0a-4f68-8c02-ed9296633823",45647574,ASPIRIN REGULAR STRENGTH REGULAR STRENGTH - aspirin tablet,SPL,Drug,OTC Drug,20180806,20991231,,19046742,aspirin 325 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0d9c3add-8083-42b4-ac06-f3a323b61955",45703165,ACETAMINOPHEN - acetaminophen tablet,SPL,Drug,OTC Drug,20121019,20991231,,1127433,acetaminophen 325 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0daa8622-537b-4fd1-a02f-df35e51aa6e8",45686472,SUNMARK NIGHT TIME SLEEP AID - diphenhydramine hydrochloride tablet,SPL,Drug,OTC Drug,20160812,20991231,,40232448,diphenhydramine hydrochloride 25 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0dbb3a86-a601-4d40-ab44-01901660181a",45680995,AMOXICILLIN - amoxicillin capsule,SPL,Drug,Prescription Drug,20190102,20991231,,19073183,amoxicillin 250 MG Oral Capsule,RxNorm,Drug,Clinical Drug,,S
"0e134d0a-00e2-96d1-7d94-b74f91356ce6",45669729,LEVOTHYROXINE SODIUM - levothyroxine sodium tablet,SPL,Drug,Prescription Drug,20201016,20991231,,40174880,levothyroxine sodium 0.075 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0e6364a4-6d66-4151-8197-d45e2a762895",45642122,LISINOPRIL - lisinopril tablet,SPL,Drug,Prescription Drug,20221119,20991231,,19080128,lisinopril 10 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0e8b5d49-bc5f-48a1-b353-34056900e852",45664255,"METFORMIN HYDROCHLORIDE - metformin hydrochloride tablet, extended release",SPL,Drug,Prescription Drug,20110614,20991231,,40163924,"24 HR metformin hydrochloride 500 MG Extended Release Oral Tablet",RxNorm,Drug,Quant Clinical Drug,,S
"0ecdade5-571e-4082-bbca-106723379f6a",45669746,CIPROFLOXACIN HYDROCHLORIDE - ciprofloxacin hydrochloride tablet,SPL,Drug,Prescription Drug,20130314,20991231,,19075380,ciprofloxacin 500 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0f140474-06ef-4cff-a290-3c1dae1ac65f",45647613,"DIPHENHYDRAMINE HYDROCHLORIDE - diphenhydramine hydrochloride tablet, film coated",SPL,Drug,OTC Drug,20100203,20991231,,40232448,diphenhydramine hydrochloride 25 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0f6f9f60-f5ae-47dc-9fda-bae44b4a2d8e",45681046,IBUPROFEN - ibuprofen tablet,SPL,Drug,Prescription Drug,20150201,20991231,,19078461,ibuprofen 200 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0f8843be-50a3-442c-9016-d9da3b444f60",45636630,"ALL DAY RELIEF - naproxen sodium tablet, film coated",SPL,Drug,OTC Drug,20240816,20991231,,1115171,naproxen sodium 220 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0f905f40-eed8-47a7-bd55-0fdacc5fcc55",45697599,diazepam 5mg/1 ORAL TABLET,SPL,Drug,Prescription Drug,20060501,20991231,,723042,diazepam 5 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0fab9e5b-395c-4b32-bbad-3e23b4059d2b",45636634,DIAZEPAM - diazepam tablet,SPL,Drug,Prescription Drug,20101202,20991231,,723042,diazepam 5 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0fabf67c-5046-4272-b49c-17a3a0ba2fc7",45631065,PROBUFEN - ibuprofen tablet,SPL,Drug,OTC Drug,20120904,20991231,,19019072,ibuprofen 400 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0fb026d7-065b-4d0c-823b-45ddef8706a7",45658878,AMOXICILLIN - amoxicillin capsule,SPL,Drug,Prescription Drug,20130905,20991231,,19073183,amoxicillin 250 MG Oral Capsule,RxNorm,Drug,Clinical Drug,,S
"0fd7ecce-a800-4dc0-8e5e-706980716190",45664280,HEALTHY ACCENTS NAPROXEN SODIUM - naproxen sodium tablet,SPL,Drug,OTC Drug,20130919,20991231,,1115171,naproxen sodium 220 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0fe4df43-f430-4cf1-9033-43387e7db002",45675392,"ferrous sulfate, dried 325mg/1 ORAL TABLET, FILM COATED [ferrous sulfate]",SPL,Drug,OTC Drug,20101215,20991231,,19077344,ferrous sulfate 325 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0fea6c8b-9c2a-4ade-8b07-bc88e081a2fd",45681059,diazepam 2mg/1 / 5mg/1 / 10mg/1 ORAL TABLET,SPL,Drug,Prescription Drug,20040603,20991231,,723042,diazepam 5 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"0ffab497-1988-426b-8c9e-3be653a203dd",45692046,OXYCODONE AND ACETAMINOPHEN - oxycodone hydrochloride and acetaminophen tablet,SPL,Drug,Prescription Drug,20190816,20991231,,40231925,acetaminophen 325 MG / oxycodone hydrochloride 5 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"1",38004446,General Practice,Medicare Specialty,Provider,Physician Specialty,19700101,20991231,,38004446,General Practice,Medicare Specialty,Provider,Physician Specialty,,S
"10",40213160,"poliovirus vaccine, inactivated",CVX,Drug,CVX,20081201,20991231,,40213160,"poliovirus vaccine, inactivated",CVX,Drug,CVX,,S
"10*-3.[U]/L",44777578,milliunit per liter,UCUM,Unit,Unit,19700101,20991231,,44777578,milliunit per liter,UCUM,Unit,Unit,,S
"10*-3.[U]/mL",8719,milliunit per milliliter,UCUM,Unit,Unit,19700101,20991231,,8719,milliunit per milliliter,UCUM,Unit,Unit,,S
"10*-3.[iU]/L",9040,milli-international unit per liter,UCUM,Unit,Unit,19700101,20991231,,9040,milli-international unit per liter,UCUM,Unit,Unit,,S
"10*-3.[iU]/mL",9550,milli-international unit per milliliter,UCUM,Unit,Unit,19700101,20991231,,9550,milli-international unit per milliliter,UCUM,Unit,Unit,,S
"10*-3.eq/L",9557,milliequivalent per liter,UCUM,Unit,Unit,19700101,20991231,,9557,milliequivalent per liter,UCUM,Unit,Unit,,S
"10*-6.[U]/L",8750,microunit per liter,UCUM,Unit,Unit,19700101,20991231,,8750,microunit per liter,UCUM,Unit,Unit,,S
"10*-6.[U]/mL",8860,microunit per milliliter,UCUM,Unit,Unit,19700101,20991231,,8860,microunit per milliliter,UCUM,Unit,Unit,,S
"10*-6.[iU]/L",44777583,micro-international unit per liter,UCUM,Unit,Unit,19700101,20991231,,44777583,micro-international unit per liter,UCUM,Unit,Unit,,S
"10*-6.[iU]/mL",9093,micro-international unit per milliliter,UCUM,Unit,Unit,19700101,20991231,,9093,micro-international unit per milliliter,UCUM,Unit,Unit,,S
"10*12.{cells}/L",44777575,trillion cells per liter,UCUM,Unit,Unit,19700101,20991231,,44777575,trillion cells per liter,UCUM,Unit,Unit,,S
"10*12/L",8734,trillion per liter,UCUM,Unit,Unit,19700101,20991231,,8734,trillion per liter,UCUM,Unit,Unit,,S
"10*3/mL",9436,thousand per milliliter,UCUM,Unit,Unit,19700101,20991231,,9436,thousand per milliliter,UCUM,Unit,Unit,,S
"10*3/mm3",8961,thousand per cubic millimeter,UCUM,Unit,Unit,19700101,20991231,,8961,thousand per cubic millimeter,UCUM,Unit,Unit,,S
"10*3/uL",8848,thousand per microliter,UCUM,Unit,Unit,19700101,20991231,,8848,thousand per microliter,UCUM,Unit,Unit,,S
"10*4/uL",32706,ten thousand per microliter,UCUM,Unit,Unit,19700101,20991231,,32706,ten thousand per microliter,UCUM,Unit,Unit,,S
"10*6/mL",8816,million per milliliter,UCUM,Unit,Unit,19700101,20991231,,8816,million per milliliter,UCUM,Unit,Unit,,S
"10*6/mm3",8931,million per cubic millimeter,UCUM,Unit,Unit,19700101,20991231,,8931,million per cubic millimeter,UCUM,Unit,Unit,,S
"10*6/uL",8815,million per microliter,UCUM,Unit,Unit,19700101,20991231,,8815,million per microliter,UCUM,Unit,Unit,,S
"10*9.{cellls}/L",44777588,billion cells per liter,UCUM,Unit,Unit,19700101,20991231,,44777588,billion cells per liter,UCUM,Unit,Unit,,S
"10*9/L",9444,billion per liter,UCUM,Unit,Unit,19700101,20991231,,9444,billion per liter,UCUM,Unit,Unit,,S
"10*9/mL",9445,billion per milliliter,UCUM,Unit,Unit,19700101,20991231,,9445,billion per milliliter,UCUM,Unit,Unit,,S
"1000125",40224804,medroxyprogesterone acetate 150 MG/ML,RxNorm,Drug,Clinical Drug Comp,20100905,20991231,,40224804,medroxyprogesterone acetate 150 MG/ML,RxNorm,Drug,Clinical Drug Comp,,S
"1000126",40224805,"1 ML medroxyprogesterone acetate 150 MG/ML Injection",RxNorm,Drug,Quant Clinical Drug,20100905,20991231,,40224805,"1 ML medroxyprogesterone acetate 150 MG/ML Injection",RxNorm,Drug,Quant Clinical Drug,,S
"100062-9",1988619,Standard Dermatology Outcome Measures panel,LOINC,Measurement,Clinical Observation,20220216,20991231,,1988619,Standard Dermatology Outcome Measures panel,LOINC,Measurement,Clinical Observation,,S
"1001404",40224722,docetaxel 20 MG/ML,RxNorm,Drug,Clinical Drug Comp,20100905,20991231,,40224722,docetaxel 20 MG/ML,RxNorm,Drug,Clinical Drug Comp,,S
"100159-3",1761451,Knee Society Score pre-op panel [Knee Society Score],LOINC,Observation,Survey,20220808,20991231,,1761451,Knee Society Score pre-op panel [Knee Society Score],LOINC,Observation,Survey,,S
"100203-9",1761570,Knee Society Score post-op panel [Knee Society Score],LOINC,Observation,Survey,20220808,20991231,,1761570,Knee Society Score post-op panel [Knee Society Score],LOINC,Observation,Survey,,S
"100230-2",1761394,Routine prenatal assessment panel,LOINC,Measurement,Clinical Observation,20220808,20991231,,1761394,Routine prenatal assessment panel,LOINC,Measurement,Clinical Observation,,S
"10024661-f773-4793-8475-000935b6c664",45692047,HYDROCHLOROTHIAZIDE - hydrochlorothiazide tablet,SPL,Drug,Prescription Drug,20170809,20991231,,19078106,hydrochlorothiazide 25 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"1003736004",604822,Mammalian milk based food,SNOMED,Observation,Substance,20210131,20991231,,604822,Mammalian milk based food,SNOMED,Observation,Substance,,S
"1005c6bc-abb5-47dd-a334-a3f22b4d5c3c",45658886,amlodipine besylate 5mg/1 / 10mg/1 / 2.5mg/1 ORAL TABLET,SPL,Drug,Prescription Drug,20070710,20991231,,19073094,amlodipine 2.5 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"100847-3",1761597,Gas and ammonia panel - Arterial blood,LOINC,Measurement,Lab Test,20220808,20991231,,1761597,Gas and ammonia panel - Arterial blood,LOINC,Measurement,Lab Test,,S
"100898-6",1761868,Lipid panel - Serum or Plasma,LOINC,Measurement,Lab Test,20220808,20991231,,1761868,Lipid panel - Serum or Plasma,LOINC,Measurement,Lab Test,,S
"100904-2",1761772,Urinary tract pathogens panel - Urine by Culture,LOINC,Measurement,Lab Test,20220808,20991231,,1761772,Urinary tract pathogens panel - Urine by Culture,LOINC,Measurement,Lab Test,,S
"100997-6",3966238,"Respiratory Allergen Panel, Area 5 - Serum",LOINC,Measurement,Lab Test,20230815,20991231,,3966238,"Respiratory Allergen Panel, Area 5 - Serum",LOINC,Measurement,Lab Test,,S
"1010222004",605017,Occlusion of left fallopian tube,SNOMED,Procedure,Procedure,20210131,20991231,,605017,Occlusion of left fallopian tube,SNOMED,Procedure,Procedure,,S
"1010223009",605018,Occlusion of right fallopian tube,SNOMED,Procedure,Procedure,20210131,20991231,,605018,Occlusion of right fallopian tube,SNOMED,Procedure,Procedure,,S
"1010295006",605041,Ligation of left fallopian tube,SNOMED,Procedure,Procedure,20210131,20991231,,605041,Ligation of left fallopian tube,SNOMED,Procedure,Procedure,,S
"1010296007",605042,Ligation of right fallopian tube,SNOMED,Procedure,Procedure,20210131,20991231,,605042,Ligation of right fallopian tube,SNOMED,Procedure,Procedure,,S
"1010436007",605109,Destruction of left fallopian tube,SNOMED,Procedure,Procedure,20210131,20991231,,605109,Destruction of left fallopian tube,SNOMED,Procedure,Procedure,,S
"1010437003",605110,Destruction of right fallopian tube,SNOMED,Procedure,Procedure,20210131,20991231,,605110,Destruction of right fallopian tube,SNOMED,Procedure,Procedure,,S
"101104-8",3965436,Minimum Data Set (MDS) - version 3.0 - Resident Assessment Instrument (RAI) version 1.18.11 during assessment period [CMS Assessment],LOINC,Observation,Survey,20230815,20991231,,3965436,Minimum Data Set (MDS) - version 3.0 - Resident Assessment Instrument (RAI) version 1.18.11 during assessment period [CMS Assessment],LOINC,Observation,Survey,,S
