0	synthea	1.6.5	2019-03-12	\N	\N	1120
110	197401	\N	\N	\N	\N	267
110	197402	\N	\N	\N	\N	268
110	197406	\N	\N	\N	\N	269
110	197407	\N	\N	\N	\N	271
110	197410	\N	\N	\N	\N	272
110	197501	\N	\N	\N	\N	273
110	197502	\N	\N	\N	\N	275
110	197503	\N	\N	\N	\N	276
110	197504	\N	\N	\N	\N	277
110	197505	\N	\N	\N	\N	279
110	197507	\N	\N	\N	\N	281
110	197508	\N	\N	\N	\N	282
110	197510	\N	\N	\N	\N	284
110	197511	\N	\N	\N	\N	287
110	197601	\N	\N	\N	\N	288
110	197603	\N	\N	\N	\N	290
110	197605	\N	\N	\N	\N	291
110	197606	\N	\N	\N	\N	293
110	197607	\N	\N	\N	\N	295
110	197608	\N	\N	\N	\N	296
110	197609	\N	\N	\N	\N	297
110	197610	\N	\N	\N	\N	298
110	197611	\N	\N	\N	\N	299
110	197612	\N	\N	\N	\N	301
110	197702	\N	\N	\N	\N	303
110	197703	\N	\N	\N	\N	304
110	197704	\N	\N	\N	\N	305
110	197706	\N	\N	\N	\N	306
110	197707	\N	\N	\N	\N	307
110	197708	\N	\N	\N	\N	309
110	197709	\N	\N	\N	\N	310
110	197710	\N	\N	\N	\N	313
110	197711	\N	\N	\N	\N	316
110	197712	\N	\N	\N	\N	319
110	197801	\N	\N	\N	\N	321
110	197803	\N	\N	\N	\N	323
110	197806	\N	\N	\N	\N	324
110	197807	\N	\N	\N	\N	324
110	197809	\N	\N	\N	\N	325
110	197810	\N	\N	\N	\N	330
110	197811	\N	\N	\N	\N	331
110	197812	\N	\N	\N	\N	332
110	197901	\N	\N	\N	\N	334
110	197904	\N	\N	\N	\N	334
110	197906	\N	\N	\N	\N	337
110	197907	\N	\N	\N	\N	338
110	197909	\N	\N	\N	\N	340
110	198001	\N	\N	\N	\N	342
110	198003	\N	\N	\N	\N	344
110	198004	\N	\N	\N	\N	345
110	198005	\N	\N	\N	\N	346
110	198006	\N	\N	\N	\N	349
110	198007	\N	\N	\N	\N	350
110	198009	\N	\N	\N	\N	353
110	198010	\N	\N	\N	\N	355
110	198011	\N	\N	\N	\N	357
110	198012	\N	\N	\N	\N	359
110	198101	\N	\N	\N	\N	359
110	198102	\N	\N	\N	\N	360
110	198105	\N	\N	\N	\N	362
110	198106	\N	\N	\N	\N	363
110	198110	\N	\N	\N	\N	364
110	198111	\N	\N	\N	\N	365
110	198112	\N	\N	\N	\N	366
110	198201	\N	\N	\N	\N	369
110	198202	\N	\N	\N	\N	371
110	198203	\N	\N	\N	\N	373
110	198204	\N	\N	\N	\N	375
110	198206	\N	\N	\N	\N	376
110	198208	\N	\N	\N	\N	378
110	198209	\N	\N	\N	\N	380
110	198210	\N	\N	\N	\N	382
110	198212	\N	\N	\N	\N	384
110	198301	\N	\N	\N	\N	386
110	198302	\N	\N	\N	\N	388
110	198306	\N	\N	\N	\N	390
110	198307	\N	\N	\N	\N	393
110	198308	\N	\N	\N	\N	394
110	198309	\N	\N	\N	\N	395
110	198310	\N	\N	\N	\N	397
110	198311	\N	\N	\N	\N	398
110	198312	\N	\N	\N	\N	401
110	198402	\N	\N	\N	\N	402
110	198404	\N	\N	\N	\N	403
110	198406	\N	\N	\N	\N	407
110	198407	\N	\N	\N	\N	408
110	198409	\N	\N	\N	\N	412
110	198411	\N	\N	\N	\N	413
110	198412	\N	\N	\N	\N	414
110	198502	\N	\N	\N	\N	415
110	198503	\N	\N	\N	\N	416
110	198504	\N	\N	\N	\N	417
110	198508	\N	\N	\N	\N	420
110	198509	\N	\N	\N	\N	421
110	198510	\N	\N	\N	\N	423
110	198511	\N	\N	\N	\N	425
110	198512	\N	\N	\N	\N	426
110	198602	\N	\N	\N	\N	427
110	198603	\N	\N	\N	\N	429
110	198604	\N	\N	\N	\N	430
110	198607	\N	\N	\N	\N	430
110	198608	\N	\N	\N	\N	432
110	198609	\N	\N	\N	\N	436
110	198611	\N	\N	\N	\N	438
110	198612	\N	\N	\N	\N	440
110	198701	\N	\N	\N	\N	441
110	198702	\N	\N	\N	\N	442
110	198703	\N	\N	\N	\N	444
110	198704	\N	\N	\N	\N	444
110	198706	\N	\N	\N	\N	444
110	198707	\N	\N	\N	\N	445
110	198708	\N	\N	\N	\N	448
110	198709	\N	\N	\N	\N	451
110	198710	\N	\N	\N	\N	452
110	198711	\N	\N	\N	\N	454
110	198712	\N	\N	\N	\N	456
110	198801	\N	\N	\N	\N	457
110	198802	\N	\N	\N	\N	459
110	198803	\N	\N	\N	\N	460
110	198804	\N	\N	\N	\N	461
110	198806	\N	\N	\N	\N	463
110	198807	\N	\N	\N	\N	464
110	198808	\N	\N	\N	\N	465
110	198810	\N	\N	\N	\N	465
110	198812	\N	\N	\N	\N	466
110	198901	\N	\N	\N	\N	468
110	198904	\N	\N	\N	\N	471
110	198905	\N	\N	\N	\N	473
110	198906	\N	\N	\N	\N	475
110	198907	\N	\N	\N	\N	478
110	198909	\N	\N	\N	\N	478
110	198910	\N	\N	\N	\N	480
110	198912	\N	\N	\N	\N	481
110	199002	\N	\N	\N	\N	481
110	199003	\N	\N	\N	\N	484
110	199004	\N	\N	\N	\N	487
110	199006	\N	\N	\N	\N	488
110	199007	\N	\N	\N	\N	489
110	199008	\N	\N	\N	\N	490
110	199009	\N	\N	\N	\N	491
110	199012	\N	\N	\N	\N	492
110	199101	\N	\N	\N	\N	493
110	199104	\N	\N	\N	\N	497
110	199105	\N	\N	\N	\N	500
110	199107	\N	\N	\N	\N	502
110	199108	\N	\N	\N	\N	505
110	199111	\N	\N	\N	\N	506
110	199112	\N	\N	\N	\N	508
110	199201	\N	\N	\N	\N	512
110	199202	\N	\N	\N	\N	513
110	199204	\N	\N	\N	\N	513
110	199205	\N	\N	\N	\N	515
110	199207	\N	\N	\N	\N	517
110	199208	\N	\N	\N	\N	519
110	199210	\N	\N	\N	\N	520
110	199211	\N	\N	\N	\N	522
110	199212	\N	\N	\N	\N	523
110	199302	\N	\N	\N	\N	524
110	199306	\N	\N	\N	\N	526
110	199307	\N	\N	\N	\N	527
110	199309	\N	\N	\N	\N	528
110	199310	\N	\N	\N	\N	529
110	199312	\N	\N	\N	\N	529
110	199402	\N	\N	\N	\N	529
110	199403	\N	\N	\N	\N	531
110	199404	\N	\N	\N	\N	532
110	199405	\N	\N	\N	\N	533
110	199406	\N	\N	\N	\N	534
110	199408	\N	\N	\N	\N	535
110	199411	\N	\N	\N	\N	538
110	199412	\N	\N	\N	\N	539
110	199501	\N	\N	\N	\N	539
110	199502	\N	\N	\N	\N	540
110	199504	\N	\N	\N	\N	541
110	199505	\N	\N	\N	\N	542
110	199507	\N	\N	\N	\N	544
110	199508	\N	\N	\N	\N	542
110	199509	\N	\N	\N	\N	545
110	199510	\N	\N	\N	\N	547
110	199511	\N	\N	\N	\N	550
110	199512	\N	\N	\N	\N	551
110	199602	\N	\N	\N	\N	552
110	199605	\N	\N	\N	\N	552
110	199606	\N	\N	\N	\N	554
110	199608	\N	\N	\N	\N	555
110	199609	\N	\N	\N	\N	556
110	199610	\N	\N	\N	\N	559
110	199611	\N	\N	\N	\N	560
110	199612	\N	\N	\N	\N	561
110	199702	\N	\N	\N	\N	562
110	199704	\N	\N	\N	\N	563
110	199705	\N	\N	\N	\N	564
110	199707	\N	\N	\N	\N	565
110	199708	\N	\N	\N	\N	567
110	199709	\N	\N	\N	\N	568
110	199710	\N	\N	\N	\N	570
110	199712	\N	\N	\N	\N	571
110	199802	\N	\N	\N	\N	572
110	199803	\N	\N	\N	\N	573
110	199805	\N	\N	\N	\N	573
110	199806	\N	\N	\N	\N	574
110	199807	\N	\N	\N	\N	576
110	199808	\N	\N	\N	\N	576
110	199809	\N	\N	\N	\N	578
110	199810	\N	\N	\N	\N	579
110	199812	\N	\N	\N	\N	580
110	199902	\N	\N	\N	\N	581
110	199903	\N	\N	\N	\N	582
110	199905	\N	\N	\N	\N	583
110	199906	\N	\N	\N	\N	583
110	199907	\N	\N	\N	\N	584
110	199908	\N	\N	\N	\N	585
110	199912	\N	\N	\N	\N	588
110	200001	\N	\N	\N	\N	589
110	200004	\N	\N	\N	\N	593
110	200006	\N	\N	\N	\N	594
110	200008	\N	\N	\N	\N	596
110	200009	\N	\N	\N	\N	598
110	200010	\N	\N	\N	\N	599
110	200011	\N	\N	\N	\N	600
110	200012	\N	\N	\N	\N	602
110	200102	\N	\N	\N	\N	603
110	200103	\N	\N	\N	\N	605
110	200104	\N	\N	\N	\N	608
110	200105	\N	\N	\N	\N	609
110	200107	\N	\N	\N	\N	609
110	200108	\N	\N	\N	\N	610
110	200109	\N	\N	\N	\N	611
110	200111	\N	\N	\N	\N	612
110	200112	\N	\N	\N	\N	613
110	200204	\N	\N	\N	\N	615
110	200206	\N	\N	\N	\N	617
110	200207	\N	\N	\N	\N	619
110	200208	\N	\N	\N	\N	619
110	200209	\N	\N	\N	\N	620
110	200210	\N	\N	\N	\N	622
110	200211	\N	\N	\N	\N	623
110	200212	\N	\N	\N	\N	628
110	200302	\N	\N	\N	\N	630
110	200303	\N	\N	\N	\N	630
110	200305	\N	\N	\N	\N	632
110	200306	\N	\N	\N	\N	634
110	200308	\N	\N	\N	\N	636
110	200309	\N	\N	\N	\N	637
110	200310	\N	\N	\N	\N	640
110	200311	\N	\N	\N	\N	641
110	200312	\N	\N	\N	\N	642
110	200401	\N	\N	\N	\N	644
110	200402	\N	\N	\N	\N	644
110	200403	\N	\N	\N	\N	646
110	200404	\N	\N	\N	\N	647
110	200405	\N	\N	\N	\N	649
110	200406	\N	\N	\N	\N	649
110	200407	\N	\N	\N	\N	651
110	200408	\N	\N	\N	\N	652
110	200409	\N	\N	\N	\N	653
110	200411	\N	\N	\N	\N	654
110	200412	\N	\N	\N	\N	656
110	200502	\N	\N	\N	\N	657
110	200503	\N	\N	\N	\N	658
110	200504	\N	\N	\N	\N	660
110	200505	\N	\N	\N	\N	661
110	200506	\N	\N	\N	\N	662
110	200507	\N	\N	\N	\N	662
110	200508	\N	\N	\N	\N	663
110	200509	\N	\N	\N	\N	664
110	200510	\N	\N	\N	\N	665
110	200511	\N	\N	\N	\N	666
110	200601	\N	\N	\N	\N	666
110	200602	\N	\N	\N	\N	666
110	200603	\N	\N	\N	\N	667
110	200605	\N	\N	\N	\N	669
110	200606	\N	\N	\N	\N	672
110	200607	\N	\N	\N	\N	673
110	200608	\N	\N	\N	\N	674
110	200609	\N	\N	\N	\N	675
110	200610	\N	\N	\N	\N	675
110	200612	\N	\N	\N	\N	677
110	200701	\N	\N	\N	\N	679
110	200702	\N	\N	\N	\N	680
110	200703	\N	\N	\N	\N	681
110	200704	\N	\N	\N	\N	681
110	200705	\N	\N	\N	\N	682
110	200706	\N	\N	\N	\N	683
110	200707	\N	\N	\N	\N	684
110	200709	\N	\N	\N	\N	686
110	200711	\N	\N	\N	\N	686
110	200801	\N	\N	\N	\N	687
110	200802	\N	\N	\N	\N	689
110	200803	\N	\N	\N	\N	691
110	200804	\N	\N	\N	\N	694
110	200805	\N	\N	\N	\N	696
110	200806	\N	\N	\N	\N	699
110	200807	\N	\N	\N	\N	703
110	200808	\N	\N	\N	\N	706
110	200809	\N	\N	\N	\N	709
110	200810	\N	\N	\N	\N	710
110	200811	\N	\N	\N	\N	711
110	200812	\N	\N	\N	\N	713
110	200901	\N	\N	\N	\N	719
110	200902	\N	\N	\N	\N	737
110	200903	\N	\N	\N	\N	757
110	200904	\N	\N	\N	\N	781
110	200905	\N	\N	\N	\N	799
110	200906	\N	\N	\N	\N	819
110	200907	\N	\N	\N	\N	827
110	200908	\N	\N	\N	\N	841
110	200909	\N	\N	\N	\N	851
110	200910	\N	\N	\N	\N	863
110	200911	\N	\N	\N	\N	874
110	200912	\N	\N	\N	\N	885
110	201001	\N	\N	\N	\N	894
110	201002	\N	\N	\N	\N	900
110	201003	\N	\N	\N	\N	902
110	201004	\N	\N	\N	\N	906
110	201005	\N	\N	\N	\N	910
110	201006	\N	\N	\N	\N	912
110	201007	\N	\N	\N	\N	914
110	201008	\N	\N	\N	\N	917
110	201009	\N	\N	\N	\N	922
110	201010	\N	\N	\N	\N	925
110	201011	\N	\N	\N	\N	925
110	201012	\N	\N	\N	\N	927
110	201101	\N	\N	\N	\N	928
110	201102	\N	\N	\N	\N	930
110	201103	\N	\N	\N	\N	931
110	201105	\N	\N	\N	\N	932
110	201106	\N	\N	\N	\N	935
110	201107	\N	\N	\N	\N	937
110	201108	\N	\N	\N	\N	941
110	201109	\N	\N	\N	\N	944
110	201110	\N	\N	\N	\N	945
110	201111	\N	\N	\N	\N	948
110	201112	\N	\N	\N	\N	952
110	201201	\N	\N	\N	\N	954
110	201202	\N	\N	\N	\N	955
110	201203	\N	\N	\N	\N	956
110	201204	\N	\N	\N	\N	957
110	201205	\N	\N	\N	\N	959
110	201210	\N	\N	\N	\N	957
110	201211	\N	\N	\N	\N	959
110	201301	\N	\N	\N	\N	960
110	201304	\N	\N	\N	\N	961
110	201305	\N	\N	\N	\N	962
110	201309	\N	\N	\N	\N	958
110	201310	\N	\N	\N	\N	959
110	201311	\N	\N	\N	\N	961
110	201401	\N	\N	\N	\N	961
110	201402	\N	\N	\N	\N	962
110	201403	\N	\N	\N	\N	964
110	201404	\N	\N	\N	\N	965
110	201407	\N	\N	\N	\N	965
110	201408	\N	\N	\N	\N	967
110	201409	\N	\N	\N	\N	968
110	201410	\N	\N	\N	\N	969
110	201411	\N	\N	\N	\N	971
110	201412	\N	\N	\N	\N	972
110	201501	\N	\N	\N	\N	973
110	201504	\N	\N	\N	\N	973
110	201506	\N	\N	\N	\N	973
110	201508	\N	\N	\N	\N	973
110	201509	\N	\N	\N	\N	976
110	201510	\N	\N	\N	\N	976
110	201512	\N	\N	\N	\N	978
110	201601	\N	\N	\N	\N	980
110	201602	\N	\N	\N	\N	978
110	201603	\N	\N	\N	\N	977
110	201605	\N	\N	\N	\N	975
110	201606	\N	\N	\N	\N	970
110	201607	\N	\N	\N	\N	969
110	201609	\N	\N	\N	\N	966
110	201610	\N	\N	\N	\N	966
110	201611	\N	\N	\N	\N	963
110	201702	\N	\N	\N	\N	946
110	201703	\N	\N	\N	\N	938
110	201704	\N	\N	\N	\N	931
110	201705	\N	\N	\N	\N	919
110	201708	\N	\N	\N	\N	901
110	201710	\N	\N	\N	\N	881
110	201711	\N	\N	\N	\N	874
110	201803	\N	\N	\N	\N	757
110	201804	\N	\N	\N	\N	717
110	201805	\N	\N	\N	\N	664
110	201807	\N	\N	\N	\N	557
110	201808	\N	\N	\N	\N	489
110	201809	\N	\N	\N	\N	412
110	201810	\N	\N	\N	\N	332
110	201812	\N	\N	\N	\N	70
111	200812	\N	\N	\N	\N	7
111	200901	\N	\N	\N	\N	18
111	200902	\N	\N	\N	\N	20
111	200903	\N	\N	\N	\N	25
111	200904	\N	\N	\N	\N	18
111	200905	\N	\N	\N	\N	22
111	200906	\N	\N	\N	\N	8
111	200907	\N	\N	\N	\N	14
111	200908	\N	\N	\N	\N	10
111	200909	\N	\N	\N	\N	12
111	200910	\N	\N	\N	\N	10
111	200911	\N	\N	\N	\N	12
111	200912	\N	\N	\N	\N	9
111	201001	\N	\N	\N	\N	6
112	201606	\N	\N	\N	\N	6
112	201612	\N	\N	\N	\N	6
112	201701	\N	\N	\N	\N	8
112	201703	\N	\N	\N	\N	9
112	201704	\N	\N	\N	\N	8
112	201705	\N	\N	\N	\N	13
112	201707	\N	\N	\N	\N	10
112	201708	\N	\N	\N	\N	8
112	201709	\N	\N	\N	\N	8
112	201710	\N	\N	\N	\N	13
112	201711	\N	\N	\N	\N	8
112	201712	\N	\N	\N	\N	11
112	201801	\N	\N	\N	\N	35
112	201802	\N	\N	\N	\N	34
112	201803	\N	\N	\N	\N	40
112	201804	\N	\N	\N	\N	40
112	201805	\N	\N	\N	\N	53
112	201806	\N	\N	\N	\N	48
112	201807	\N	\N	\N	\N	61
112	201808	\N	\N	\N	\N	76
112	201809	\N	\N	\N	\N	77
112	201810	\N	\N	\N	\N	85
112	201811	\N	\N	\N	\N	93
112	201812	\N	\N	\N	\N	176
112	201901	\N	\N	\N	\N	61
113	1	\N	\N	\N	\N	1120
116	1916	8507	0	\N	\N	6
116	1917	8507	0	\N	\N	7
116	1918	8507	0	\N	\N	8
116	1921	8507	0	\N	\N	6
116	1923	8507	1	\N	\N	7
116	1924	8507	1	\N	\N	9
116	1926	8507	1	\N	\N	10
116	1926	8532	1	\N	\N	6
116	1927	8507	1	\N	\N	11
116	1927	8532	1	\N	\N	8
116	1928	8507	1	\N	\N	13
116	1929	8507	1	\N	\N	17
116	1930	8507	1	\N	\N	10
116	1930	8507	2	\N	\N	9
116	1930	8532	2	\N	\N	10
116	1931	8507	1	\N	\N	9
116	1931	8507	2	\N	\N	11
116	1931	8532	2	\N	\N	10
116	1932	8507	1	\N	\N	13
116	1932	8507	2	\N	\N	11
116	1932	8532	2	\N	\N	11
116	1933	8507	1	\N	\N	9
116	1933	8507	2	\N	\N	15
116	1933	8532	2	\N	\N	12
116	1934	8507	1	\N	\N	7
116	1934	8507	2	\N	\N	20
116	1934	8532	2	\N	\N	13
116	1935	8507	1	\N	\N	8
116	1935	8507	2	\N	\N	21
116	1935	8532	2	\N	\N	14
116	1936	8507	1	\N	\N	9
116	1936	8507	2	\N	\N	21
116	1936	8532	2	\N	\N	15
116	1937	8507	1	\N	\N	9
116	1937	8507	2	\N	\N	22
116	1937	8532	2	\N	\N	16
116	1938	8507	1	\N	\N	8
116	1938	8507	2	\N	\N	23
116	1938	8532	2	\N	\N	10
116	1938	8532	3	\N	\N	9
116	1939	8507	1	\N	\N	10
116	1939	8507	2	\N	\N	23
116	1939	8532	2	\N	\N	10
116	1939	8532	3	\N	\N	9
116	1940	8507	1	\N	\N	6
116	1940	8507	2	\N	\N	16
116	1940	8507	3	\N	\N	11
116	1940	8532	3	\N	\N	14
116	1941	8507	1	\N	\N	7
116	1941	8507	2	\N	\N	14
116	1941	8507	3	\N	\N	13
116	1941	8532	0	\N	\N	6
116	1941	8532	3	\N	\N	15
116	1942	8507	2	\N	\N	19
116	1942	8507	3	\N	\N	14
116	1942	8532	0	\N	\N	8
116	1942	8532	3	\N	\N	16
116	1943	8507	2	\N	\N	15
116	1943	8507	3	\N	\N	19
116	1943	8532	0	\N	\N	8
116	1943	8532	3	\N	\N	16
116	1944	8507	2	\N	\N	11
116	1944	8507	3	\N	\N	24
116	1944	8532	0	\N	\N	8
116	1944	8532	3	\N	\N	17
116	1945	8507	1	\N	\N	6
116	1945	8507	2	\N	\N	11
116	1945	8507	3	\N	\N	24
116	1945	8532	0	\N	\N	12
116	1945	8532	3	\N	\N	17
116	1946	8507	1	\N	\N	6
116	1946	8507	2	\N	\N	11
116	1946	8507	3	\N	\N	24
116	1946	8532	0	\N	\N	13
116	1946	8532	3	\N	\N	18
116	1947	8507	1	\N	\N	7
116	1947	8507	2	\N	\N	11
116	1947	8507	3	\N	\N	24
116	1947	8532	0	\N	\N	12
116	1947	8532	3	\N	\N	18
116	1948	8507	0	\N	\N	6
116	1948	8507	1	\N	\N	8
116	1948	8507	2	\N	\N	10
116	1948	8507	3	\N	\N	25
116	1948	8532	0	\N	\N	11
116	1948	8532	1	\N	\N	6
116	1948	8532	3	\N	\N	10
116	1948	8532	4	\N	\N	11
116	1950	8507	0	\N	\N	8
116	1950	8507	1	\N	\N	7
116	1950	8507	2	\N	\N	8
116	1950	8507	3	\N	\N	17
116	1950	8507	4	\N	\N	13
116	1950	8532	0	\N	\N	9
116	1950	8532	1	\N	\N	9
116	1950	8532	4	\N	\N	16
116	1951	8507	0	\N	\N	10
116	1951	8507	1	\N	\N	7
116	1951	8507	2	\N	\N	9
116	1951	8507	3	\N	\N	16
116	1951	8507	4	\N	\N	15
116	1951	8532	0	\N	\N	8
116	1951	8532	1	\N	\N	12
116	1951	8532	4	\N	\N	16
116	1952	8507	0	\N	\N	10
116	1952	8507	1	\N	\N	13
116	1952	8507	3	\N	\N	21
116	1952	8507	4	\N	\N	14
116	1952	8532	0	\N	\N	8
116	1952	8532	1	\N	\N	15
116	1952	8532	4	\N	\N	16
116	1953	8507	0	\N	\N	12
116	1953	8507	1	\N	\N	12
116	1953	8507	3	\N	\N	16
116	1953	8507	4	\N	\N	19
116	1953	8532	0	\N	\N	10
116	1953	8532	1	\N	\N	15
116	1953	8532	4	\N	\N	16
116	1954	8507	0	\N	\N	11
116	1954	8507	1	\N	\N	8
116	1954	8507	2	\N	\N	11
116	1954	8507	3	\N	\N	12
116	1954	8507	4	\N	\N	25
116	1954	8532	0	\N	\N	7
116	1954	8532	1	\N	\N	18
116	1954	8532	4	\N	\N	17
116	1955	8507	0	\N	\N	12
116	1955	8507	1	\N	\N	8
116	1955	8507	2	\N	\N	12
116	1955	8507	3	\N	\N	12
116	1955	8507	4	\N	\N	25
116	1955	8532	0	\N	\N	10
116	1955	8532	1	\N	\N	21
116	1955	8532	4	\N	\N	17
116	1956	8507	0	\N	\N	13
116	1956	8507	1	\N	\N	8
116	1956	8507	2	\N	\N	12
116	1956	8507	3	\N	\N	12
116	1956	8507	4	\N	\N	25
116	1956	8532	0	\N	\N	10
116	1956	8532	1	\N	\N	22
116	1956	8532	2	\N	\N	8
116	1956	8532	4	\N	\N	18
116	1957	8507	0	\N	\N	11
116	1957	8507	1	\N	\N	13
116	1957	8507	2	\N	\N	12
116	1957	8507	3	\N	\N	12
116	1957	8507	4	\N	\N	25
116	1957	8532	0	\N	\N	11
116	1957	8532	1	\N	\N	24
116	1957	8532	2	\N	\N	7
116	1957	8532	4	\N	\N	18
116	1958	8507	0	\N	\N	11
116	1958	8507	1	\N	\N	14
116	1958	8507	2	\N	\N	13
116	1958	8507	3	\N	\N	11
116	1958	8507	4	\N	\N	26
116	1958	8532	0	\N	\N	13
116	1958	8532	1	\N	\N	23
116	1958	8532	2	\N	\N	11
116	1958	8532	4	\N	\N	10
116	1958	8532	5	\N	\N	11
116	1959	8507	0	\N	\N	11
116	1959	8507	1	\N	\N	13
116	1959	8507	2	\N	\N	13
116	1959	8507	3	\N	\N	14
116	1959	8507	4	\N	\N	26
116	1959	8532	0	\N	\N	14
116	1959	8532	1	\N	\N	21
116	1959	8532	2	\N	\N	13
116	1959	8532	4	\N	\N	10
116	1959	8532	5	\N	\N	11
116	1960	8507	0	\N	\N	10
116	1960	8507	1	\N	\N	16
116	1960	8507	2	\N	\N	14
116	1960	8507	3	\N	\N	9
116	1960	8507	4	\N	\N	19
116	1960	8507	5	\N	\N	11
116	1960	8532	0	\N	\N	15
116	1960	8532	1	\N	\N	19
116	1960	8532	2	\N	\N	16
116	1960	8532	5	\N	\N	16
116	1961	8507	0	\N	\N	7
116	1961	8507	1	\N	\N	18
116	1961	8507	2	\N	\N	15
116	1961	8507	3	\N	\N	9
116	1961	8507	4	\N	\N	17
116	1961	8507	5	\N	\N	13
116	1961	8532	0	\N	\N	16
116	1961	8532	1	\N	\N	18
116	1961	8532	2	\N	\N	17
116	1961	8532	5	\N	\N	16
116	1962	8507	1	\N	\N	22
116	1962	8507	2	\N	\N	16
116	1962	8507	4	\N	\N	22
116	1962	8507	5	\N	\N	13
116	1962	8532	0	\N	\N	13
116	1962	8532	1	\N	\N	19
116	1962	8532	2	\N	\N	22
116	1962	8532	5	\N	\N	16
116	1963	8507	0	\N	\N	9
116	1963	8507	1	\N	\N	25
116	1963	8507	2	\N	\N	16
116	1963	8507	4	\N	\N	17
116	1963	8507	5	\N	\N	18
116	1963	8532	0	\N	\N	14
116	1963	8532	1	\N	\N	22
116	1963	8532	2	\N	\N	25
116	1963	8532	5	\N	\N	16
116	1964	8507	0	\N	\N	9
116	1964	8507	1	\N	\N	19
116	1964	8507	2	\N	\N	14
116	1964	8507	3	\N	\N	12
116	1964	8507	4	\N	\N	12
116	1964	8507	5	\N	\N	24
116	1964	8532	0	\N	\N	15
116	1964	8532	1	\N	\N	18
116	1964	8532	2	\N	\N	30
116	1964	8532	3	\N	\N	7
116	1964	8532	5	\N	\N	17
116	1965	8507	0	\N	\N	13
116	1965	8507	1	\N	\N	17
116	1965	8507	2	\N	\N	16
116	1965	8507	3	\N	\N	16
116	1965	8507	4	\N	\N	12
116	1965	8507	5	\N	\N	24
116	1965	8532	0	\N	\N	17
116	1965	8532	1	\N	\N	18
116	1965	8532	2	\N	\N	33
116	1965	8532	3	\N	\N	8
116	1965	8532	5	\N	\N	17
116	1966	8507	0	\N	\N	12
116	1966	8507	1	\N	\N	20
116	1966	8507	2	\N	\N	17
116	1966	8507	3	\N	\N	16
116	1966	8507	4	\N	\N	12
116	1966	8507	5	\N	\N	24
116	1966	8532	0	\N	\N	19
116	1966	8532	1	\N	\N	17
116	1966	8532	2	\N	\N	31
116	1966	8532	3	\N	\N	11
116	1966	8532	5	\N	\N	18
116	1967	8507	0	\N	\N	11
116	1967	8507	1	\N	\N	25
116	1967	8507	2	\N	\N	20
116	1967	8507	3	\N	\N	17
116	1967	8507	4	\N	\N	12
116	1967	8507	5	\N	\N	24
116	1967	8532	0	\N	\N	16
116	1967	8532	1	\N	\N	19
116	1967	8532	2	\N	\N	34
116	1967	8532	3	\N	\N	10
116	1967	8532	5	\N	\N	18
116	1968	8507	0	\N	\N	13
116	1968	8507	1	\N	\N	20
116	1968	8507	2	\N	\N	23
116	1968	8507	3	\N	\N	21
116	1968	8507	4	\N	\N	11
116	1968	8507	5	\N	\N	25
116	1968	8532	0	\N	\N	14
116	1968	8532	1	\N	\N	23
116	1968	8532	2	\N	\N	34
116	1968	8532	3	\N	\N	12
116	1968	8532	5	\N	\N	10
116	1968	8532	6	\N	\N	11
116	1969	8507	0	\N	\N	15
116	1969	8507	1	\N	\N	18
116	1969	8507	2	\N	\N	26
116	1969	8507	3	\N	\N	17
116	1969	8507	4	\N	\N	17
116	1969	8507	5	\N	\N	25
116	1969	8532	0	\N	\N	13
116	1969	8532	1	\N	\N	28
116	1969	8532	2	\N	\N	32
116	1969	8532	3	\N	\N	14
116	1969	8532	5	\N	\N	10
116	1969	8532	6	\N	\N	11
116	1970	8507	0	\N	\N	17
116	1970	8507	1	\N	\N	18
116	1970	8507	2	\N	\N	27
116	1970	8507	3	\N	\N	18
116	1970	8507	4	\N	\N	12
116	1970	8507	5	\N	\N	18
116	1970	8507	6	\N	\N	11
116	1970	8532	0	\N	\N	13
116	1970	8532	1	\N	\N	23
116	1970	8532	2	\N	\N	34
116	1970	8532	3	\N	\N	20
116	1970	8532	6	\N	\N	16
116	1971	8507	0	\N	\N	17
116	1971	8507	1	\N	\N	15
116	1971	8507	2	\N	\N	32
116	1971	8507	3	\N	\N	20
116	1971	8507	4	\N	\N	12
116	1971	8507	5	\N	\N	16
116	1971	8507	6	\N	\N	12
116	1971	8532	0	\N	\N	13
116	1971	8532	1	\N	\N	26
116	1971	8532	2	\N	\N	33
116	1971	8532	3	\N	\N	21
116	1971	8532	6	\N	\N	16
116	1972	8507	0	\N	\N	15
116	1972	8507	1	\N	\N	16
116	1972	8507	2	\N	\N	34
116	1972	8507	3	\N	\N	22
116	1972	8507	4	\N	\N	7
116	1972	8507	5	\N	\N	19
116	1972	8507	6	\N	\N	12
116	1972	8532	0	\N	\N	13
116	1972	8532	1	\N	\N	26
116	1972	8532	2	\N	\N	34
116	1972	8532	3	\N	\N	29
116	1972	8532	6	\N	\N	16
116	1973	8507	0	\N	\N	16
116	1973	8507	1	\N	\N	18
116	1973	8507	2	\N	\N	34
116	1973	8507	3	\N	\N	23
116	1973	8507	4	\N	\N	8
116	1973	8507	5	\N	\N	15
116	1973	8507	6	\N	\N	16
116	1973	8532	0	\N	\N	13
116	1973	8532	1	\N	\N	29
116	1973	8532	2	\N	\N	36
116	1973	8532	3	\N	\N	33
